user_id,profile_name,date,weekday,hour,event,social_event,is_study_planned,planned_minutes,estimated_quality,rationale
B_medium,Medium Student,2025-02-14,4,13,job_friday,none,0,0,4,Blocked by job_friday
B_medium,Medium Student,2025-02-14,4,14,job_friday,none,0,0,9,Blocked by job_friday
B_medium,Medium Student,2025-02-14,4,15,job_friday,none,0,0,0,Blocked by job_friday
B_medium,Medium Student,2025-02-14,4,16,job_friday,none,0,0,5,Blocked by job_friday
B_medium,Medium Student,2025-02-14,4,17,none,none,1,24,65,Planned study 24min; quality 65
B_medium,Medium Student,2025-02-14,4,18,none,none,0,0,58,Free hour; quality 58
B_medium,Medium Student,2025-02-14,4,19,none,none,1,45,68,Planned study 45min; quality 68
B_medium,Medium Student,2025-02-14,4,20,none,none,1,24,80,Planned study 24min; quality 80
B_medium,Medium Student,2025-02-14,4,21,none,none,1,27,68,Planned study 27min; quality 68
B_medium,Medium Student,2025-02-14,4,22,none,none,0,0,63,Free hour; quality 63
B_medium,Medium Student,2025-02-14,4,23,none,none,0,0,39,Free hour; quality 39
B_medium,Medium Student,2025-02-15,5,0,none,none,0,0,41,Free hour; quality 41
B_medium,Medium Student,2025-02-15,5,1,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-15,5,2,none,none,0,0,44,Free hour; quality 44
B_medium,Medium Student,2025-02-15,5,3,none,none,0,0,36,Free hour; quality 36
B_medium,Medium Student,2025-02-15,5,4,none,none,0,0,25,Free hour; quality 25
B_medium,Medium Student,2025-02-15,5,5,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-15,5,6,none,none,0,0,28,Free hour; quality 28
B_medium,Medium Student,2025-02-15,5,7,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-15,5,8,none,none,0,0,28,Free hour; quality 28
B_medium,Medium Student,2025-02-15,5,9,none,none,0,0,42,Free hour; quality 42
B_medium,Medium Student,2025-02-15,5,10,none,none,0,0,47,Free hour; quality 47
B_medium,Medium Student,2025-02-15,5,11,none,none,0,0,11,Free hour; quality 11
B_medium,Medium Student,2025-02-15,5,12,none,none,0,0,53,Free hour; quality 53
B_medium,Medium Student,2025-02-15,5,13,none,none,0,0,60,Free hour; quality 60
B_medium,Medium Student,2025-02-15,5,14,none,none,0,0,55,Free hour; quality 55
B_medium,Medium Student,2025-02-15,5,15,none,none,0,0,49,Free hour; quality 49
B_medium,Medium Student,2025-02-15,5,16,none,none,0,0,57,Free hour; quality 57
B_medium,Medium Student,2025-02-15,5,17,meeting_friends,meeting_friends,0,0,0,Blocked by meeting_friends
B_medium,Medium Student,2025-02-15,5,18,none,none,1,45,83,Planned study 45min; quality 83
B_medium,Medium Student,2025-02-15,5,19,none,none,1,30,64,Planned study 30min; quality 64
B_medium,Medium Student,2025-02-15,5,20,none,none,1,45,79,Planned study 45min; quality 79
B_medium,Medium Student,2025-02-15,5,21,none,none,0,0,62,Free hour; quality 62
B_medium,Medium Student,2025-02-15,5,22,none,none,0,0,50,Free hour; quality 50
B_medium,Medium Student,2025-02-15,5,23,none,none,0,0,29,Free hour; quality 29
B_medium,Medium Student,2025-02-16,6,0,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-16,6,1,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-16,6,2,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-16,6,3,none,none,0,0,28,Free hour; quality 28
B_medium,Medium Student,2025-02-16,6,4,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-16,6,5,none,none,0,0,41,Free hour; quality 41
B_medium,Medium Student,2025-02-16,6,6,none,none,0,0,17,Free hour; quality 17
B_medium,Medium Student,2025-02-16,6,7,none,none,0,0,25,Free hour; quality 25
B_medium,Medium Student,2025-02-16,6,8,none,none,0,0,46,Free hour; quality 46
B_medium,Medium Student,2025-02-16,6,9,none,none,0,0,25,Free hour; quality 25
B_medium,Medium Student,2025-02-16,6,10,none,none,0,0,43,Free hour; quality 43
B_medium,Medium Student,2025-02-16,6,11,none,none,0,5,54,Free hour; quality 54
B_medium,Medium Student,2025-02-16,6,12,none,none,0,0,62,Free hour; quality 62
B_medium,Medium Student,2025-02-16,6,13,none,none,1,37,66,Planned study 37min; quality 66
B_medium,Medium Student,2025-02-16,6,14,none,none,0,0,60,Free hour; quality 60
B_medium,Medium Student,2025-02-16,6,15,none,none,0,0,58,Free hour; quality 58
B_medium,Medium Student,2025-02-16,6,16,none,none,1,24,77,Planned study 24min; quality 77
B_medium,Medium Student,2025-02-16,6,17,none,none,0,5,61,Free hour; quality 61
B_medium,Medium Student,2025-02-16,6,18,none,none,0,0,69,Free hour; quality 69
B_medium,Medium Student,2025-02-16,6,19,none,none,1,44,76,Planned study 44min; quality 76
B_medium,Medium Student,2025-02-16,6,20,dinner,dinner,0,0,0,Blocked by dinner
B_medium,Medium Student,2025-02-16,6,21,none,none,0,0,51,Free hour; quality 51
B_medium,Medium Student,2025-02-16,6,22,none,none,0,5,49,Free hour; quality 49
B_medium,Medium Student,2025-02-16,6,23,none,none,0,0,47,Free hour; quality 47
B_medium,Medium Student,2025-02-17,0,0,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-17,0,1,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-17,0,2,none,none,0,0,50,Free hour; quality 50
B_medium,Medium Student,2025-02-17,0,3,none,none,0,0,45,Free hour; quality 45
B_medium,Medium Student,2025-02-17,0,4,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-17,0,5,none,none,0,0,33,Free hour; quality 33
B_medium,Medium Student,2025-02-17,0,6,none,none,0,0,25,Free hour; quality 25
B_medium,Medium Student,2025-02-17,0,7,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-17,0,8,none,none,1,6,45,Planned study 6min; quality 45
B_medium,Medium Student,2025-02-17,0,9,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-17,0,10,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-17,0,11,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-17,0,12,lectures,none,0,0,4,Blocked by lectures
B_medium,Medium Student,2025-02-17,0,13,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-17,0,14,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-17,0,15,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-17,0,16,none,none,1,46,78,Planned study 46min; quality 78
B_medium,Medium Student,2025-02-17,0,17,meeting_friends,meeting_friends,0,0,0,Blocked by meeting_friends
B_medium,Medium Student,2025-02-17,0,18,none,none,1,26,66,Planned study 26min; quality 66
B_medium,Medium Student,2025-02-17,0,19,none,none,1,42,75,Planned study 42min; quality 75
B_medium,Medium Student,2025-02-17,0,20,none,none,0,0,66,Free hour; quality 66
B_medium,Medium Student,2025-02-17,0,21,none,none,0,0,56,Free hour; quality 56
B_medium,Medium Student,2025-02-17,0,22,none,none,0,0,48,Free hour; quality 48
B_medium,Medium Student,2025-02-17,0,23,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-18,1,0,none,none,0,0,42,Free hour; quality 42
B_medium,Medium Student,2025-02-18,1,1,none,none,0,0,29,Free hour; quality 29
B_medium,Medium Student,2025-02-18,1,2,none,none,0,0,47,Free hour; quality 47
B_medium,Medium Student,2025-02-18,1,3,none,none,0,0,33,Free hour; quality 33
B_medium,Medium Student,2025-02-18,1,4,none,none,0,0,35,Free hour; quality 35
B_medium,Medium Student,2025-02-18,1,5,none,none,0,0,29,Free hour; quality 29
B_medium,Medium Student,2025-02-18,1,6,none,none,0,0,5,Free hour; quality 5
B_medium,Medium Student,2025-02-18,1,7,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-18,1,8,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-18,1,9,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-18,1,10,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-18,1,11,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-18,1,12,lectures,none,0,0,4,Blocked by lectures
B_medium,Medium Student,2025-02-18,1,13,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-18,1,14,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-18,1,15,none,none,1,11,59,Planned study 11min; quality 59
B_medium,Medium Student,2025-02-18,1,16,none,none,0,0,57,Free hour; quality 57
B_medium,Medium Student,2025-02-18,1,17,none,none,1,19,76,Planned study 19min; quality 76
B_medium,Medium Student,2025-02-18,1,18,none,none,1,45,71,Planned study 45min; quality 71
B_medium,Medium Student,2025-02-18,1,19,none,none,1,26,75,Planned study 26min; quality 75
B_medium,Medium Student,2025-02-18,1,20,none,none,1,19,62,Planned study 19min; quality 62
B_medium,Medium Student,2025-02-18,1,21,none,none,0,0,47,Free hour; quality 47
B_medium,Medium Student,2025-02-18,1,22,none,none,0,0,57,Free hour; quality 57
B_medium,Medium Student,2025-02-18,1,23,none,none,0,0,16,Free hour; quality 16
B_medium,Medium Student,2025-02-19,2,0,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-19,2,1,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-19,2,2,none,none,0,0,51,Free hour; quality 51
B_medium,Medium Student,2025-02-19,2,3,none,none,0,0,35,Free hour; quality 35
B_medium,Medium Student,2025-02-19,2,4,none,none,0,0,29,Free hour; quality 29
B_medium,Medium Student,2025-02-19,2,5,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-19,2,6,none,none,0,0,45,Free hour; quality 45
B_medium,Medium Student,2025-02-19,2,7,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-19,2,8,none,none,0,0,22,Free hour; quality 22
B_medium,Medium Student,2025-02-19,2,9,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-19,2,10,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-19,2,11,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-19,2,12,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-19,2,13,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-19,2,14,lectures,none,0,0,26,Blocked by lectures
B_medium,Medium Student,2025-02-19,2,15,none,none,0,0,52,Free hour; quality 52
B_medium,Medium Student,2025-02-19,2,16,none,none,1,14,59,Planned study 14min; quality 59
B_medium,Medium Student,2025-02-19,2,17,none,none,1,15,78,Planned study 15min; quality 78
B_medium,Medium Student,2025-02-19,2,18,none,none,1,45,71,Planned study 45min; quality 71
B_medium,Medium Student,2025-02-19,2,19,none,none,1,25,89,Planned study 25min; quality 89
B_medium,Medium Student,2025-02-19,2,20,dinner,dinner,0,0,0,Blocked by dinner
B_medium,Medium Student,2025-02-19,2,21,none,none,1,21,78,Planned study 21min; quality 78
B_medium,Medium Student,2025-02-19,2,22,none,none,0,0,45,Free hour; quality 45
B_medium,Medium Student,2025-02-19,2,23,none,none,0,0,43,Free hour; quality 43
B_medium,Medium Student,2025-02-20,3,0,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-20,3,1,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-20,3,2,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-20,3,3,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-20,3,4,none,none,0,0,52,Free hour; quality 52
B_medium,Medium Student,2025-02-20,3,5,none,none,0,0,26,Free hour; quality 26
B_medium,Medium Student,2025-02-20,3,6,none,none,0,0,22,Free hour; quality 22
B_medium,Medium Student,2025-02-20,3,7,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-20,3,8,none,none,0,0,19,Free hour; quality 19
B_medium,Medium Student,2025-02-20,3,9,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-20,3,10,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-20,3,11,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-20,3,12,lectures,none,0,0,2,Blocked by lectures
B_medium,Medium Student,2025-02-20,3,13,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-20,3,14,lectures,none,0,0,3,Blocked by lectures
B_medium,Medium Student,2025-02-20,3,15,none,none,0,0,48,Free hour; quality 48
B_medium,Medium Student,2025-02-20,3,16,none,none,1,19,77,Planned study 19min; quality 77
B_medium,Medium Student,2025-02-20,3,17,none,none,1,28,85,Planned study 28min; quality 85
B_medium,Medium Student,2025-02-20,3,18,meeting_friends,meeting_friends,0,0,0,Blocked by meeting_friends
B_medium,Medium Student,2025-02-20,3,19,none,none,1,45,78,Planned study 45min; quality 78
B_medium,Medium Student,2025-02-20,3,20,none,none,0,0,57,Free hour; quality 57
B_medium,Medium Student,2025-02-20,3,21,none,none,1,28,78,Planned study 28min; quality 78
B_medium,Medium Student,2025-02-20,3,22,none,none,0,0,48,Free hour; quality 48
B_medium,Medium Student,2025-02-20,3,23,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-21,4,0,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-21,4,1,none,none,0,0,28,Free hour; quality 28
B_medium,Medium Student,2025-02-21,4,2,none,none,0,0,48,Free hour; quality 48
B_medium,Medium Student,2025-02-21,4,3,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-21,4,4,none,none,0,0,45,Free hour; quality 45
B_medium,Medium Student,2025-02-21,4,5,none,none,0,0,47,Free hour; quality 47
B_medium,Medium Student,2025-02-21,4,6,none,none,0,0,41,Free hour; quality 41
B_medium,Medium Student,2025-02-21,4,7,none,none,0,0,33,Free hour; quality 33
B_medium,Medium Student,2025-02-21,4,8,none,none,0,0,21,Free hour; quality 21
B_medium,Medium Student,2025-02-21,4,9,none,none,0,0,13,Free hour; quality 13
B_medium,Medium Student,2025-02-21,4,10,job_friday,none,0,0,0,Blocked by job_friday
B_medium,Medium Student,2025-02-21,4,11,job_friday,none,0,0,0,Blocked by job_friday
B_medium,Medium Student,2025-02-21,4,12,job_friday,none,0,0,5,Blocked by job_friday
B_medium,Medium Student,2025-02-21,4,13,job_friday,none,0,0,0,Blocked by job_friday
B_medium,Medium Student,2025-02-21,4,14,job_friday,none,0,0,7,Blocked by job_friday
B_medium,Medium Student,2025-02-21,4,15,job_friday,none,0,0,0,Blocked by job_friday
B_medium,Medium Student,2025-02-21,4,16,job_friday,none,0,0,31,Blocked by job_friday
B_medium,Medium Student,2025-02-21,4,17,none,none,0,0,56,Free hour; quality 56
B_medium,Medium Student,2025-02-21,4,18,none,none,1,7,73,Planned study 7min; quality 73
B_medium,Medium Student,2025-02-21,4,19,none,none,1,20,74,Planned study 20min; quality 74
B_medium,Medium Student,2025-02-21,4,20,none,none,1,45,79,Planned study 45min; quality 79
B_medium,Medium Student,2025-02-21,4,21,none,none,1,48,70,Planned study 48min; quality 70
B_medium,Medium Student,2025-02-21,4,22,none,none,0,0,49,Free hour; quality 49
B_medium,Medium Student,2025-02-21,4,23,none,none,0,0,27,Free hour; quality 27
B_medium,Medium Student,2025-02-22,5,0,none,none,0,0,44,Free hour; quality 44
B_medium,Medium Student,2025-02-22,5,1,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-22,5,2,none,none,0,0,18,Free hour; quality 18
B_medium,Medium Student,2025-02-22,5,3,none,none,0,0,42,Free hour; quality 42
B_medium,Medium Student,2025-02-22,5,4,none,none,0,0,31,Free hour; quality 31
B_medium,Medium Student,2025-02-22,5,5,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-22,5,6,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-22,5,7,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-22,5,8,none,none,0,0,36,Free hour; quality 36
B_medium,Medium Student,2025-02-22,5,9,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-22,5,10,none,none,0,0,16,Free hour; quality 16
B_medium,Medium Student,2025-02-22,5,11,none,none,0,0,21,Free hour; quality 21
B_medium,Medium Student,2025-02-22,5,12,none,none,0,0,53,Free hour; quality 53
B_medium,Medium Student,2025-02-22,5,13,none,none,0,0,65,Free hour; quality 65
B_medium,Medium Student,2025-02-22,5,14,none,none,0,0,48,Free hour; quality 48
B_medium,Medium Student,2025-02-22,5,15,none,none,0,0,47,Free hour; quality 47
B_medium,Medium Student,2025-02-22,5,16,none,none,1,37,66,Planned study 37min; quality 66
B_medium,Medium Student,2025-02-22,5,17,none,none,0,0,49,Free hour; quality 49
B_medium,Medium Student,2025-02-22,5,18,none,none,1,18,65,Planned study 18min; quality 65
B_medium,Medium Student,2025-02-22,5,19,none,none,1,30,66,Planned study 30min; quality 66
B_medium,Medium Student,2025-02-22,5,20,dinner,dinner,0,0,0,Blocked by dinner
B_medium,Medium Student,2025-02-22,5,21,none,none,1,35,76,Planned study 35min; quality 76
B_medium,Medium Student,2025-02-22,5,22,none,none,0,0,52,Free hour; quality 52
B_medium,Medium Student,2025-02-22,5,23,none,none,0,0,43,Free hour; quality 43
B_medium,Medium Student,2025-02-23,6,0,none,none,0,0,13,Free hour; quality 13
B_medium,Medium Student,2025-02-23,6,1,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-23,6,2,none,none,0,0,30,Free hour; quality 30
B_medium,Medium Student,2025-02-23,6,3,none,none,0,0,20,Free hour; quality 20
B_medium,Medium Student,2025-02-23,6,4,none,none,0,0,39,Free hour; quality 39
B_medium,Medium Student,2025-02-23,6,5,none,none,0,0,46,Free hour; quality 46
B_medium,Medium Student,2025-02-23,6,6,none,none,0,0,23,Free hour; quality 23
B_medium,Medium Student,2025-02-23,6,7,none,none,0,0,35,Free hour; quality 35
B_medium,Medium Student,2025-02-23,6,8,none,none,0,0,39,Free hour; quality 39
B_medium,Medium Student,2025-02-23,6,9,none,none,0,0,40,Free hour; quality 40
B_medium,Medium Student,2025-02-23,6,10,none,none,0,0,33,Free hour; quality 33
B_medium,Medium Student,2025-02-23,6,11,none,none,0,0,48,Free hour; quality 48
B_medium,Medium Student,2025-02-23,6,12,none,none,0,0,51,Free hour; quality 51
B_medium,Medium Student,2025-02-23,6,13,none,none,0,0,54,Free hour; quality 54
B_medium,Medium Student,2025-02-23,6,14,none,none,0,0,50,Free hour; quality 50
B_medium,Medium Student,2025-02-23,6,15,none,none,1,10,64,Planned study 10min; quality 64
B_medium,Medium Student,2025-02-23,6,16,none,none,1,45,65,Planned study 45min; quality 65
B_medium,Medium Student,2025-02-23,6,17,none,none,0,0,54,Free hour; quality 54
B_medium,Medium Student,2025-02-23,6,18,none,none,1,20,65,Planned study 20min; quality 65
B_medium,Medium Student,2025-02-23,6,19,dinner,dinner,0,0,0,Blocked by dinner
B_medium,Medium Student,2025-02-23,6,20,none,none,0,0,58,Free hour; quality 58
B_medium,Medium Student,2025-02-23,6,21,none,none,1,45,75,Planned study 45min; quality 75
B_medium,Medium Student,2025-02-23,6,22,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-23,6,23,none,none,0,0,33,Free hour; quality 33
B_medium,Medium Student,2025-02-24,0,0,none,none,0,0,29,Free hour; quality 29
B_medium,Medium Student,2025-02-24,0,1,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-24,0,2,none,none,0,0,46,Free hour; quality 46
B_medium,Medium Student,2025-02-24,0,3,none,none,0,0,20,Free hour; quality 20
B_medium,Medium Student,2025-02-24,0,4,none,none,0,0,36,Free hour; quality 36
B_medium,Medium Student,2025-02-24,0,5,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-24,0,6,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-24,0,7,none,none,0,0,26,Free hour; quality 26
B_medium,Medium Student,2025-02-24,0,8,none,none,0,0,17,Free hour; quality 17
B_medium,Medium Student,2025-02-24,0,9,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-24,0,10,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-24,0,11,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-24,0,12,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-24,0,13,lectures,none,0,0,2,Blocked by lectures
B_medium,Medium Student,2025-02-24,0,14,lectures,none,0,0,4,Blocked by lectures
B_medium,Medium Student,2025-02-24,0,15,none,none,0,0,37,Free hour; quality 37
B_medium,Medium Student,2025-02-24,0,16,none,none,1,45,72,Planned study 45min; quality 72
B_medium,Medium Student,2025-02-24,0,17,none,none,1,38,79,Planned study 38min; quality 79
B_medium,Medium Student,2025-02-24,0,18,none,none,0,0,61,Free hour; quality 61
B_medium,Medium Student,2025-02-24,0,19,none,none,0,0,46,Free hour; quality 46
B_medium,Medium Student,2025-02-24,0,20,party,party,0,0,0,Blocked by party
B_medium,Medium Student,2025-02-24,0,21,none,none,1,37,67,Planned study 37min; quality 67
B_medium,Medium Student,2025-02-24,0,22,none,none,0,0,48,Free hour; quality 48
B_medium,Medium Student,2025-02-24,0,23,none,none,0,0,30,Free hour; quality 30
B_medium,Medium Student,2025-02-25,1,0,none,none,0,0,36,Free hour; quality 36
B_medium,Medium Student,2025-02-25,1,1,none,none,0,0,39,Free hour; quality 39
B_medium,Medium Student,2025-02-25,1,2,none,none,0,0,26,Free hour; quality 26
B_medium,Medium Student,2025-02-25,1,3,none,none,0,0,46,Free hour; quality 46
B_medium,Medium Student,2025-02-25,1,4,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-25,1,5,none,none,0,0,35,Free hour; quality 35
B_medium,Medium Student,2025-02-25,1,6,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-25,1,7,none,none,0,0,36,Free hour; quality 36
B_medium,Medium Student,2025-02-25,1,8,none,none,0,0,23,Free hour; quality 23
B_medium,Medium Student,2025-02-25,1,9,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-25,1,10,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-25,1,11,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-25,1,12,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-25,1,13,lectures,none,0,0,1,Blocked by lectures
B_medium,Medium Student,2025-02-25,1,14,lectures,none,0,0,1,Blocked by lectures
B_medium,Medium Student,2025-02-25,1,15,none,none,0,0,42,Free hour; quality 42
B_medium,Medium Student,2025-02-25,1,16,none,none,1,39,73,Planned study 39min; quality 73
B_medium,Medium Student,2025-02-25,1,17,none,none,1,47,68,Planned study 47min; quality 68
B_medium,Medium Student,2025-02-25,1,18,none,none,1,34,64,Planned study 34min; quality 64
B_medium,Medium Student,2025-02-25,1,19,dinner,dinner,0,0,0,Blocked by dinner
B_medium,Medium Student,2025-02-25,1,20,none,none,0,0,68,Free hour; quality 68
B_medium,Medium Student,2025-02-25,1,21,none,none,0,0,69,Free hour; quality 69
B_medium,Medium Student,2025-02-25,1,22,none,none,0,0,56,Free hour; quality 56
B_medium,Medium Student,2025-02-25,1,23,none,none,0,0,41,Free hour; quality 41
B_medium,Medium Student,2025-02-26,2,0,none,none,0,0,21,Free hour; quality 21
B_medium,Medium Student,2025-02-26,2,1,none,none,0,0,45,Free hour; quality 45
B_medium,Medium Student,2025-02-26,2,2,none,none,0,0,22,Free hour; quality 22
B_medium,Medium Student,2025-02-26,2,3,none,none,0,0,43,Free hour; quality 43
B_medium,Medium Student,2025-02-26,2,4,none,none,0,0,44,Free hour; quality 44
B_medium,Medium Student,2025-02-26,2,5,none,none,0,0,26,Free hour; quality 26
B_medium,Medium Student,2025-02-26,2,6,none,none,0,0,33,Free hour; quality 33
B_medium,Medium Student,2025-02-26,2,7,none,none,0,0,30,Free hour; quality 30
B_medium,Medium Student,2025-02-26,2,8,none,none,0,0,28,Free hour; quality 28
B_medium,Medium Student,2025-02-26,2,9,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-26,2,10,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-26,2,11,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-26,2,12,lectures,none,0,0,13,Blocked by lectures
B_medium,Medium Student,2025-02-26,2,13,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-26,2,14,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-26,2,15,none,none,0,0,50,Free hour; quality 50
B_medium,Medium Student,2025-02-26,2,16,none,none,0,0,65,Free hour; quality 65
B_medium,Medium Student,2025-02-26,2,17,none,none,1,29,69,Planned study 29min; quality 69
B_medium,Medium Student,2025-02-26,2,18,none,none,1,25,72,Planned study 25min; quality 72
B_medium,Medium Student,2025-02-26,2,19,none,none,1,39,67,Planned study 39min; quality 67
B_medium,Medium Student,2025-02-26,2,20,none,none,0,0,63,Free hour; quality 63
B_medium,Medium Student,2025-02-26,2,21,none,none,1,27,84,Planned study 27min; quality 84
B_medium,Medium Student,2025-02-26,2,22,none,none,0,0,56,Free hour; quality 56
B_medium,Medium Student,2025-02-26,2,23,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-27,3,0,none,none,0,0,44,Free hour; quality 44
B_medium,Medium Student,2025-02-27,3,1,none,none,0,0,38,Free hour; quality 38
B_medium,Medium Student,2025-02-27,3,2,none,none,0,0,34,Free hour; quality 34
B_medium,Medium Student,2025-02-27,3,3,none,none,0,0,39,Free hour; quality 39
B_medium,Medium Student,2025-02-27,3,4,none,none,0,0,22,Free hour; quality 22
B_medium,Medium Student,2025-02-27,3,5,none,none,0,0,26,Free hour; quality 26
B_medium,Medium Student,2025-02-27,3,6,none,none,0,0,20,Free hour; quality 20
B_medium,Medium Student,2025-02-27,3,7,none,none,0,0,30,Free hour; quality 30
B_medium,Medium Student,2025-02-27,3,8,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-27,3,9,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-27,3,10,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-27,3,11,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-27,3,12,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-27,3,13,lectures,none,0,0,6,Blocked by lectures
B_medium,Medium Student,2025-02-27,3,14,lectures,none,0,0,0,Blocked by lectures
B_medium,Medium Student,2025-02-27,3,15,none,none,0,0,52,Free hour; quality 52
B_medium,Medium Student,2025-02-27,3,16,none,none,0,0,79,Free hour; quality 79
B_medium,Medium Student,2025-02-27,3,17,none,none,0,0,46,Free hour; quality 46
B_medium,Medium Student,2025-02-27,3,18,none,none,1,41,89,Planned study 41min; quality 89
B_medium,Medium Student,2025-02-27,3,19,none,none,1,25,61,Planned study 25min; quality 61
B_medium,Medium Student,2025-02-27,3,20,none,none,1,14,83,Planned study 14min; quality 83
B_medium,Medium Student,2025-02-27,3,21,none,none,1,40,73,Planned study 40min; quality 73
B_medium,Medium Student,2025-02-27,3,22,none,none,0,0,51,Free hour; quality 51
B_medium,Medium Student,2025-02-27,3,23,none,none,0,0,37,Free hour; quality 37
B_medium,Medium Student,2025-02-28,4,0,none,none,0,0,32,Free hour; quality 32
B_medium,Medium Student,2025-02-28,4,1,none,none,0,0,37,Free hour; quality 37
